id,value
5393,0.46052
5665,0.46052
5697,0.46052
6317,0.46052
6610,0.46052
6657,0.46052
7091,0.46052
7148,0.46052
7186,0.46052
7263,0.46052
7794,0.46052
7958,0.46052
8575,0.46052
8824,0.46052
9602,0.46052
9947,0.46052
10008,0.46052
10493,0.46052
11416,0.46052
11769,0.46052
12042,0.46052
12065,0.46052
12209,0.46052
12683,0.46052
12802,0.46052
13487,0.46052
13509,0.46052
13666,0.46052
18195,0.44948
18668,0.44948
18511,0.44338
18634,0.43632
6344,0.43036
18517,0.43031
18680,0.42602
330,0.41437
402,0.41437
1328,0.41437
1373,0.41437
1659,0.41437
1927,0.41437
2213,0.41437
2247,0.41437
2265,0.41437
3011,0.41437
3459,0.41437
3486,0.41437
4018,0.41437
4289,0.41437
4501,0.41437
4789,0.41437
5251,0.41437
5298,0.41437
5653,0.41437
5689,0.41437
5847,0.41437
5972,0.41437
6581,0.41437
6640,0.41437
6992,0.41437
7304,0.41437
8589,0.41437
8958,0.41437
9523,0.41437
9564,0.41437
9938,0.41437
10795,0.41437
10899,0.41437
11109,0.41437
11121,0.41437
11319,0.41437
11477,0.41437
11613,0.41437
12021,0.41437
12358,0.41437
12912,0.41437
13536,0.41437
13749,0.41437
14190,0.41437
259,0.41156
537,0.41156
685,0.41156
783,0.41156
800,0.41156
870,0.41156
878,0.41156
1435,0.41156
1524,0.41156
1548,0.41156
1570,0.41156
1633,0.41156
1711,0.41156
1823,0.41156
2092,0.41156
2236,0.41156
2284,0.41156
2288,0.41156
2387,0.41156
2553,0.41156
2765,0.41156
2910,0.41156
2963,0.41156
3042,0.41156
3119,0.41156
3222,0.41156
3460,0.41156
3561,0.41156
3740,0.41156
3748,0.41156
3975,0.41156
4031,0.41156
4036,0.41156
4094,0.41156
4100,0.41156
4121,0.41156
4245,0.41156
4279,0.41156
4296,0.41156
4333,0.41156
4499,0.41156
4601,0.41156
4663,0.41156
4676,0.41156
4707,0.41156
4741,0.41156
4837,0.41156
4843,0.41156
4948,0.41156
4989,0.41156
4993,0.41156
5146,0.41156
5180,0.41156
5252,0.41156
5259,0.41156
5275,0.41156
5331,0.41156
5524,0.41156
5531,0.41156
5551,0.41156
5589,0.41156
5690,0.41156
5734,0.41156
5790,0.41156
5797,0.41156
5835,0.41156
5930,0.41156
6043,0.41156
6101,0.41156
6162,0.41156
6268,0.41156
6435,0.41156
6503,0.41156
6614,0.41156
6799,0.41156
7064,0.41156
7467,0.41156
7519,0.41156
7525,0.41156
7674,0.41156
7713,0.41156
7936,0.41156
8234,0.41156
8259,0.41156
8272,0.41156
8374,0.41156
8413,0.41156
8430,0.41156
8544,0.41156
8765,0.41156
8864,0.41156
8868,0.41156
8880,0.41156
8931,0.41156
9055,0.41156
9097,0.41156
9123,0.41156
9314,0.41156
9367,0.41156
9404,0.41156
9502,0.41156
9505,0.41156
9693,0.41156
9707,0.41156
9774,0.41156
9894,0.41156
9934,0.41156
10032,0.41156
10100,0.41156
10410,0.41156
10495,0.41156
10581,0.41156
11157,0.41156
11381,0.41156
11387,0.41156
11446,0.41156
11459,0.41156
11510,0.41156
11622,0.41156
11662,0.41156
12043,0.41156
12271,0.41156
12276,0.41156
12588,0.41156
12653,0.41156
12741,0.41156
12958,0.41156
13078,0.41156
13186,0.41156
13271,0.41156
13409,0.41156
13510,0.41156
13693,0.41156
13892,0.41156
13939,0.41156
14133,0.41156
15334,0.41156
15584,0.41156
16111,0.41156
16563,0.41156
16982,0.41156
17756,0.41156
17857,0.41156
17964,0.41156
17997,0.41156
18338,0.41156
18339,0.41156
581,0.40876
663,0.40876
1219,0.40876
1257,0.40876
1415,0.40876
1475,0.40876
1568,0.40876
1612,0.40876
1631,0.40876
1742,0.40876
2001,0.40876
2087,0.40876
2169,0.40876
2435,0.40876
2468,0.40876
2569,0.40876
3045,0.40876
3264,0.40876
3277,0.40876
3426,0.40876
3681,0.40876
3725,0.40876
3854,0.40876
3938,0.40876
4204,0.40876
4379,0.40876
4441,0.40876
4730,0.40876
4949,0.40876
5208,0.40876
5240,0.40876
5723,0.40876
5791,0.40876
6276,0.40876
6384,0.40876
6386,0.40876
6413,0.40876
6561,0.40876
6601,0.40876
6713,0.40876
7071,0.40876
7131,0.40876
7264,0.40876
7313,0.40876
7323,0.40876
7361,0.40876
7424,0.40876
7528,0.40876
7538,0.40876
7592,0.40876
7610,0.40876
7698,0.40876
8018,0.40876
8076,0.40876
8101,0.40876
8631,0.40876
8644,0.40876
8699,0.40876
8712,0.40876
8930,0.40876
9120,0.40876
9801,0.40876
9827,0.40876
10353,0.40876
10520,0.40876
11263,0.40876
11351,0.40876
11352,0.40876
11468,0.40876
11515,0.40876
11640,0.40876
11695,0.40876
12338,0.40876
12800,0.40876
12934,0.40876
13066,0.40876
13278,0.40876
13311,0.40876
13527,0.40876
13705,0.40876
13752,0.40876
13833,0.40876
14204,0.40876
15075,0.40876
15232,0.40876
15306,0.40876
16712,0.40876
17589,0.40876
17989,0.40876
18422,0.40876
2356,0.40859
12539,0.39295
7223,0.35168
1888,0.35092
2262,0.35092
3191,0.35092
3338,0.35092
3627,0.35092
3816,0.35092
3904,0.35092
4082,0.35092
4131,0.35092
4283,0.35092
4344,0.35092
4403,0.35092
4418,0.35092
4426,0.35092
4565,0.35092
4602,0.35092
4620,0.35092
4689,0.35092
4713,0.35092
4725,0.35092
4755,0.35092
4991,0.35092
5070,0.35092
5107,0.35092
5215,0.35092
5220,0.35092
5322,0.35092
6105,0.35092
6143,0.35092
6194,0.35092
6274,0.35092
6278,0.35092
6414,0.35092
6458,0.35092
6598,0.35092
6668,0.35092
6690,0.35092
6873,0.35092
6949,0.35092
7022,0.35092
7027,0.35092
7030,0.35092
7047,0.35092
7080,0.35092
7191,0.35092
7195,0.35092
7210,0.35092
7451,0.35092
7681,0.35092
7777,0.35092
7838,0.35092
8074,0.35092
8171,0.35092
8369,0.35092
8427,0.35092
8431,0.35092
8503,0.35092
8577,0.35092
8597,0.35092
8684,0.35092
8890,0.35092
9084,0.35092
9177,0.35092
9209,0.35092
9245,0.35092
9309,0.35092
9765,0.35092
10423,0.35092
10536,0.35092
10615,0.35092
10761,0.35092
10814,0.35092
10985,0.35092
11063,0.35092
11130,0.35092
11207,0.35092
11386,0.35092
11402,0.35092
11403,0.35092
11821,0.35092
11977,0.35092
12037,0.35092
12057,0.35092
12190,0.35092
12327,0.35092
12427,0.35092
12455,0.35092
12628,0.35092
12680,0.35092
12760,0.35092
13116,0.35092
13268,0.35092
13275,0.35092
13494,0.35092
13557,0.35092
14018,0.35092
14285,0.35092
15689,0.35092
17476,0.35092
17907,0.35092
18025,0.35092
415,0.35079
1464,0.35079
1523,0.35079
1748,0.35079
1852,0.35079
2309,0.35079
2457,0.35079
2744,0.35079
2748,0.35079
2769,0.35079
3084,0.35079
3146,0.35079
3383,0.35079
3643,0.35079
3731,0.35079
4437,0.35079
4451,0.35079
4494,0.35079
4518,0.35079
4710,0.35079
5131,0.35079
5850,0.35079
5855,0.35079
5879,0.35079
5884,0.35079
6091,0.35079
6122,0.35079
6139,0.35079
6163,0.35079
6217,0.35079
6337,0.35079
6554,0.35079
6602,0.35079
6786,0.35079
6808,0.35079
6834,0.35079
6892,0.35079
7078,0.35079
7154,0.35079
7258,0.35079
7299,0.35079
7306,0.35079
7498,0.35079
7625,0.35079
7951,0.35079
8137,0.35079
8182,0.35079
8298,0.35079
8424,0.35079
8713,0.35079
8758,0.35079
8883,0.35079
8964,0.35079
9199,0.35079
9281,0.35079
9460,0.35079
9507,0.35079
10223,0.35079
10280,0.35079
10336,0.35079
10542,0.35079
10653,0.35079
10714,0.35079
10847,0.35079
11012,0.35079
11027,0.35079
11092,0.35079
11118,0.35079
11308,0.35079
11551,0.35079
11556,0.35079
11576,0.35079
11942,0.35079
12199,0.35079
12412,0.35079
12433,0.35079
12441,0.35079
12711,0.35079
13411,0.35079
13828,0.35079
13904,0.35079
13909,0.35079
14130,0.35079
15113,0.35079
18002,0.35079
664,0.34798
828,0.34798
1299,0.34798
1390,0.34798
1534,0.34798
1837,0.34798
1934,0.34798
2243,0.34798
2388,0.34798
2417,0.34798
2419,0.34798
2628,0.34798
2729,0.34798
2730,0.34798
2959,0.34798
3170,0.34798
3262,0.34798
3414,0.34798
3478,0.34798
3742,0.34798
3926,0.34798
3954,0.34798
4083,0.34798
4211,0.34798
4339,0.34798
4513,0.34798
4516,0.34798
4566,0.34798
4623,0.34798
4625,0.34798
4979,0.34798
4980,0.34798
5005,0.34798
5548,0.34798
5706,0.34798
5783,0.34798
5845,0.34798
6097,0.34798
6103,0.34798
6212,0.34798
6312,0.34798
6328,0.34798
6517,0.34798
6558,0.34798
6582,0.34798
6731,0.34798
6780,0.34798
6820,0.34798
6897,0.34798
6947,0.34798
7040,0.34798
7152,0.34798
7178,0.34798
7242,0.34798
7316,0.34798
7448,0.34798
7463,0.34798
7512,0.34798
7633,0.34798
7639,0.34798
7709,0.34798
7718,0.34798
7742,0.34798
7831,0.34798
7956,0.34798
8168,0.34798
8176,0.34798
8290,0.34798
8365,0.34798
8398,0.34798
8423,0.34798
8463,0.34798
8468,0.34798
8535,0.34798
8618,0.34798
8717,0.34798
8802,0.34798
8875,0.34798
8911,0.34798
9062,0.34798
9137,0.34798
9155,0.34798
9189,0.34798
9282,0.34798
9307,0.34798
9324,0.34798
9660,0.34798
9759,0.34798
9796,0.34798
9878,0.34798
10043,0.34798
10117,0.34798
10217,0.34798
10226,0.34798
10307,0.34798
10409,0.34798
10498,0.34798
10532,0.34798
10703,0.34798
10893,0.34798
10923,0.34798
11131,0.34798
11163,0.34798
11272,0.34798
11288,0.34798
11316,0.34798
11318,0.34798
11353,0.34798
11557,0.34798
11578,0.34798
11600,0.34798
11745,0.34798
11953,0.34798
12024,0.34798
12120,0.34798
12127,0.34798
12429,0.34798
12778,0.34798
13024,0.34798
13075,0.34798
13371,0.34798
13400,0.34798
13410,0.34798
13714,0.34798
13724,0.34798
13928,0.34798
13972,0.34798
14192,0.34798
14767,0.34798
15184,0.34798
17433,0.34798
17631,0.34798
17685,0.34798
17986,0.34798
18513,0.34798
20,0.34795
237,0.34795
887,0.34795
1086,0.34795
1124,0.34795
1247,0.34795
1721,0.34795
1885,0.34795
2090,0.34795
2120,0.34795
2343,0.34795
2579,0.34795
2741,0.34795
2932,0.34795
2966,0.34795
3233,0.34795
3448,0.34795
3530,0.34795
3626,0.34795
3707,0.34795
3911,0.34795
4120,0.34795
4246,0.34795
4284,0.34795
4324,0.34795
4369,0.34795
4377,0.34795
4429,0.34795
4540,0.34795
4548,0.34795
4611,0.34795
4779,0.34795
4782,0.34795
4953,0.34795
4984,0.34795
5115,0.34795
5399,0.34795
5501,0.34795
5563,0.34795
5670,0.34795
5853,0.34795
6027,0.34795
6149,0.34795
6439,0.34795
6664,0.34795
6665,0.34795
6802,0.34795
6875,0.34795
6963,0.34795
7077,0.34795
7439,0.34795
7515,0.34795
7786,0.34795
7805,0.34795
7870,0.34795
8016,0.34795
8052,0.34795
8367,0.34795
8400,0.34795
8710,0.34795
8944,0.34795
9050,0.34795
9350,0.34795
9663,0.34795
9854,0.34795
9954,0.34795
10168,0.34795
10381,0.34795
10860,0.34795
10871,0.34795
11029,0.34795
11099,0.34795
11471,0.34795
11959,0.34795
11966,0.34795
12460,0.34795
12553,0.34795
12854,0.34795
12926,0.34795
13381,0.34795
13535,0.34795
13851,0.34795
14007,0.34795
14479,0.34795
14879,0.34795
15061,0.34795
15342,0.34795
17913,0.34795
59,0.34514
205,0.34514
620,0.34514
644,0.34514
716,0.34514
833,0.34514
885,0.34514
979,0.34514
1042,0.34514
1078,0.34514
1218,0.34514
1362,0.34514
1376,0.34514
1457,0.34514
1516,0.34514
1615,0.34514
1630,0.34514
1745,0.34514
1944,0.34514
1952,0.34514
2008,0.34514
2196,0.34514
2315,0.34514
2341,0.34514
2441,0.34514
2559,0.34514
2560,0.34514
2602,0.34514
2666,0.34514
2692,0.34514
2819,0.34514
2827,0.34514
2855,0.34514
3065,0.34514
3123,0.34514
3136,0.34514
3373,0.34514
3738,0.34514
3753,0.34514
3796,0.34514
3801,0.34514
3838,0.34514
3894,0.34514
4014,0.34514
4066,0.34514
4217,0.34514
4260,0.34514
4329,0.34514
4508,0.34514
4511,0.34514
4756,0.34514
4785,0.34514
5054,0.34514
5062,0.34514
5066,0.34514
5085,0.34514
5148,0.34514
5199,0.34514
5210,0.34514
5318,0.34514
5422,0.34514
5504,0.34514
5549,0.34514
5550,0.34514
5652,0.34514
5841,0.34514
5902,0.34514
5906,0.34514
6116,0.34514
6129,0.34514
6145,0.34514
6174,0.34514
6195,0.34514
6281,0.34514
6288,0.34514
6523,0.34514
6599,0.34514
6647,0.34514
6670,0.34514
6763,0.34514
6945,0.34514
7170,0.34514
7174,0.34514
7322,0.34514
7393,0.34514
7442,0.34514
7494,0.34514
7609,0.34514
7646,0.34514
7792,0.34514
7802,0.34514
7810,0.34514
7876,0.34514
7922,0.34514
7938,0.34514
8239,0.34514
8412,0.34514
8480,0.34514
8486,0.34514
8567,0.34514
8603,0.34514
8625,0.34514
8715,0.34514
8900,0.34514
8902,0.34514
8907,0.34514
8937,0.34514
9129,0.34514
9144,0.34514
9252,0.34514
9271,0.34514
9316,0.34514
9393,0.34514
9678,0.34514
9687,0.34514
9723,0.34514
9726,0.34514
9757,0.34514
10113,0.34514
10254,0.34514
10384,0.34514
10438,0.34514
10465,0.34514
10631,0.34514
10770,0.34514
10787,0.34514
10978,0.34514
11107,0.34514
11223,0.34514
11293,0.34514
11337,0.34514
11372,0.34514
11384,0.34514
11615,0.34514
11617,0.34514
11621,0.34514
11653,0.34514
11717,0.34514
11849,0.34514
12207,0.34514
12208,0.34514
12219,0.34514
12520,0.34514
12560,0.34514
12748,0.34514
12853,0.34514
12920,0.34514
12927,0.34514
12939,0.34514
12964,0.34514
13448,0.34514
13569,0.34514
13618,0.34514
13949,0.34514
13974,0.34514
14286,0.34514
14878,0.34514
14985,0.34514
17171,0.34514
17544,0.34514
17736,0.34514
17962,0.34514
18078,0.34514
18112,0.34514
18291,0.34514
18693,0.34514
6660,0.34454
9091,0.34173
29,0.33874
129,0.33874
308,0.33874
379,0.33874
380,0.33874
877,0.33874
1298,0.33874
1514,0.33874
1872,0.33874
2051,0.33874
2055,0.33874
2084,0.33874
2118,0.33874
2304,0.33874
2333,0.33874
2469,0.33874
2491,0.33874
2583,0.33874
2593,0.33874
2794,0.33874
3052,0.33874
3898,0.33874
4116,0.33874
4372,0.33874
4384,0.33874
4780,0.33874
4870,0.33874
4910,0.33874
4911,0.33874
5008,0.33874
5092,0.33874
5156,0.33874
5176,0.33874
5321,0.33874
5405,0.33874
5513,0.33874
5520,0.33874
5593,0.33874
5595,0.33874
5644,0.33874
5804,0.33874
6238,0.33874
6474,0.33874
6674,0.33874
6833,0.33874
6879,0.33874
7072,0.33874
7492,0.33874
7596,0.33874
7707,0.33874
7821,0.33874
8403,0.33874
8435,0.33874
8569,0.33874
8587,0.33874
8987,0.33874
9046,0.33874
9104,0.33874
9154,0.33874
9260,0.33874
9299,0.33874
9417,0.33874
9590,0.33874
9755,0.33874
9890,0.33874
9945,0.33874
10017,0.33874
10164,0.33874
10215,0.33874
10302,0.33874
10417,0.33874
10457,0.33874
10708,0.33874
10796,0.33874
10958,0.33874
10977,0.33874
11021,0.33874
11073,0.33874
11080,0.33874
11128,0.33874
11177,0.33874
11369,0.33874
11382,0.33874
11466,0.33874
11559,0.33874
11725,0.33874
11773,0.33874
11879,0.33874
12294,0.33874
12706,0.33874
13440,0.33874
13694,0.33874
13896,0.33874
14143,0.33874
14164,0.33874
14318,0.33874
14418,0.33874
15945,0.33874
16734,0.33874
17484,0.33874
17586,0.33874
17994,0.33874
18237,0.33874
18505,0.33874
18670,0.33874
642,0.32463
940,0.32463
1310,0.32463
1760,0.32463
1771,0.32463
1842,0.32463
1871,0.32463
2121,0.32463
2390,0.32463
2684,0.32463
3039,0.32463
3055,0.32463
3060,0.32463
3074,0.32463
3178,0.32463
3224,0.32463
3242,0.32463
3267,0.32463
3421,0.32463
3472,0.32463
3743,0.32463
3836,0.32463
3971,0.32463
4068,0.32463
4235,0.32463
4406,0.32463
4411,0.32463
4465,0.32463
4493,0.32463
4520,0.32463
4546,0.32463
4557,0.32463
4642,0.32463
4734,0.32463
4978,0.32463
5011,0.32463
5052,0.32463
5232,0.32463
5403,0.32463
5498,0.32463
5517,0.32463
5588,0.32463
5771,0.32463
5810,0.32463
5825,0.32463
6293,0.32463
6363,0.32463
6443,0.32463
6575,0.32463
6591,0.32463
7228,0.32463
7405,0.32463
7461,0.32463
7482,0.32463
7575,0.32463
7773,0.32463
7806,0.32463
7807,0.32463
8156,0.32463
8166,0.32463
8235,0.32463
8300,0.32463
8333,0.32463
8366,0.32463
8392,0.32463
8407,0.32463
8594,0.32463
8681,0.32463
8721,0.32463
8838,0.32463
8882,0.32463
9165,0.32463
9204,0.32463
9491,0.32463
10351,0.32463
10386,0.32463
10453,0.32463
10537,0.32463
10806,0.32463
10844,0.32463
10845,0.32463
11062,0.32463
11108,0.32463
11196,0.32463
11197,0.32463
11419,0.32463
11625,0.32463
11629,0.32463
11633,0.32463
11748,0.32463
11788,0.32463
11951,0.32463
12105,0.32463
12362,0.32463
12699,0.32463
12931,0.32463
13272,0.32463
13698,0.32463
13703,0.32463
13747,0.32463
13761,0.32463
13823,0.32463
14708,0.32463
14805,0.32463
15371,0.32463
15640,0.32463
17397,0.32463
18189,0.32463
18466,0.32463
13,0.32462
349,0.32462
916,0.32462
938,0.32462
1634,0.32462
1642,0.32462
1722,0.32462
1769,0.32462
1821,0.32462
2181,0.32462
2204,0.32462
2373,0.32462
2575,0.32462
3076,0.32462
3368,0.32462
3385,0.32462
3453,0.32462
3635,0.32462
3843,0.32462
3946,0.32462
3997,0.32462
4032,0.32462
4243,0.32462
4400,0.32462
4539,0.32462
4634,0.32462
4640,0.32462
4692,0.32462
4848,0.32462
4913,0.32462
4975,0.32462
5179,0.32462
5459,0.32462
5599,0.32462
5664,0.32462
5727,0.32462
6016,0.32462
6137,0.32462
6210,0.32462
6215,0.32462
6257,0.32462
6273,0.32462
6578,0.32462
7009,0.32462
7443,0.32462
7702,0.32462
7944,0.32462
8091,0.32462
8303,0.32462
8371,0.32462
8527,0.32462
8803,0.32462
8950,0.32462
9033,0.32462
9075,0.32462
9133,0.32462
9465,0.32462
9799,0.32462
9806,0.32462
9812,0.32462
9855,0.32462
10663,0.32462
10954,0.32462
11004,0.32462
11122,0.32462
11129,0.32462
11230,0.32462
11428,0.32462
11873,0.32462
12108,0.32462
12550,0.32462
12641,0.32462
12673,0.32462
13312,0.32462
13398,0.32462
13515,0.32462
14070,0.32462
15736,0.32462
16314,0.32462
18103,0.32462
18108,0.32462
18202,0.32462
18308,0.32462
18437,0.32462
17988,0.31543
1166,0.31233
1943,0.31233
2170,0.31233
2601,0.31233
2675,0.31233
2790,0.31233
3071,0.31233
3280,0.31233
4220,0.31233
4221,0.31233
4708,0.31233
5329,0.31233
5406,0.31233
5677,0.31233
6679,0.31233
7141,0.31233
8434,0.31233
8477,0.31233
9851,0.31233
10774,0.31233
11816,0.31233
11830,0.31233
11878,0.31233
12289,0.31233
13791,0.31233
13821,0.31233
13840,0.31233
15379,0.31233
16165,0.31233
331,0.30952
363,0.30952
458,0.30952
510,0.30952
643,0.30952
1330,0.30952
1396,0.30952
1545,0.30952
1611,0.30952
1620,0.30952
1700,0.30952
1776,0.30952
1824,0.30952
2027,0.30952
2046,0.30952
2053,0.30952
2122,0.30952
2279,0.30952
2289,0.30952
2332,0.30952
2358,0.30952
2459,0.30952
2496,0.30952
2550,0.30952
2630,0.30952
2659,0.30952
2683,0.30952
2869,0.30952
2925,0.30952
3073,0.30952
3243,0.30952
3244,0.30952
3443,0.30952
3532,0.30952
3565,0.30952
3631,0.30952
3670,0.30952
3726,0.30952
3903,0.30952
4661,0.30952
4802,0.30952
5009,0.30952
5137,0.30952
5509,0.30952
5663,0.30952
5725,0.30952
5827,0.30952
5916,0.30952
5932,0.30952
6051,0.30952
6118,0.30952
6206,0.30952
6224,0.30952
6237,0.30952
6258,0.30952
6442,0.30952
6502,0.30952
6506,0.30952
6611,0.30952
6672,0.30952
6760,0.30952
6776,0.30952
6932,0.30952
7049,0.30952
7196,0.30952
7368,0.30952
7476,0.30952
7586,0.30952
7912,0.30952
7917,0.30952
8208,0.30952
8526,0.30952
8693,0.30952
8697,0.30952
8787,0.30952
8870,0.30952
8929,0.30952
9134,0.30952
9214,0.30952
9290,0.30952
9351,0.30952
9352,0.30952
9403,0.30952
9566,0.30952
9681,0.30952
9714,0.30952
9783,0.30952
9834,0.30952
9874,0.30952
9891,0.30952
10085,0.30952
10138,0.30952
10299,0.30952
10308,0.30952
10373,0.30952
10401,0.30952
10763,0.30952
11096,0.30952
11321,0.30952
11377,0.30952
11427,0.30952
11457,0.30952
11530,0.30952
11552,0.30952
11628,0.30952
11766,0.30952
11793,0.30952
11990,0.30952
12122,0.30952
12180,0.30952
12296,0.30952
12352,0.30952
12361,0.30952
12399,0.30952
12403,0.30952
12425,0.30952
12508,0.30952
12584,0.30952
12626,0.30952
12686,0.30952
12766,0.30952
12903,0.30952
13119,0.30952
13402,0.30952
13511,0.30952
13829,0.30952
14097,0.30952
14456,0.30952
14752,0.30952
15701,0.30952
17146,0.30952
17957,0.30952
17992,0.30952
70,0.30671
1115,0.30671
1152,0.30671
1495,0.30671
1586,0.30671
1775,0.30671
1947,0.30671
2290,0.30671
2412,0.30671
2414,0.30671
2482,0.30671
2725,0.30671
2899,0.30671
2940,0.30671
3219,0.30671
3522,0.30671
3660,0.30671
4259,0.30671
4672,0.30671
4950,0.30671
4982,0.30671
5097,0.30671
5139,0.30671
5323,0.30671
5410,0.30671
5798,0.30671
6211,0.30671
6247,0.30671
6254,0.30671
6331,0.30671
6467,0.30671
7209,0.30671
7235,0.30671
7303,0.30671
7378,0.30671
7712,0.30671
7804,0.30671
8065,0.30671
8155,0.30671
8218,0.30671
8302,0.30671
8351,0.30671
8833,0.30671
9462,0.30671
9472,0.30671
9476,0.30671
9492,0.30671
9531,0.30671
9584,0.30671
9619,0.30671
9944,0.30671
10398,0.30671
10582,0.30671
10659,0.30671
10702,0.30671
10865,0.30671
11345,0.30671
11784,0.30671
11833,0.30671
11895,0.30671
12039,0.30671
12210,0.30671
13134,0.30671
13189,0.30671
13610,0.30671
13947,0.30671
13987,0.30671
14095,0.30671
14105,0.30671
14288,0.30671
14490,0.30671
14822,0.30671
15478,0.30671
17387,0.30671
17686,0.30671
14937,0.30655
11,0.304
381,0.304
669,0.304
808,0.304
1531,0.304
1704,0.304
2018,0.304
2510,0.304
3086,0.304
3323,0.304
3574,0.304
3673,0.304
3815,0.304
4028,0.304
4205,0.304
4253,0.304
4376,0.304
4415,0.304
4447,0.304
4738,0.304
5127,0.304
5594,0.304
5693,0.304
5786,0.304
6209,0.304
6428,0.304
6682,0.304
6938,0.304
7475,0.304
7817,0.304
8226,0.304
9418,0.304
9488,0.304
9506,0.304
9598,0.304
10562,0.304
10919,0.304
11151,0.304
11876,0.304
11993,0.304
12026,0.304
12135,0.304
12366,0.304
12638,0.304
14010,0.304
14567,0.304
18315,0.304
409,0.29677
2864,0.29677
3546,0.29677
4867,0.29677
5634,0.29677
6056,0.29677
6560,0.29677
7254,0.29677
7381,0.29677
7717,0.29677
8224,0.29677
9635,0.29677
11001,0.29677
11845,0.29677
12497,0.29677
13907,0.29677
14360,0.29677
14676,0.29677
382,0.29397
604,0.29397
929,0.29397
972,0.29397
1138,0.29397
1402,0.29397
1530,0.29397
1555,0.29397
1588,0.29397
1839,0.29397
2502,0.29397
2572,0.29397
2652,0.29397
2660,0.29397
2686,0.29397
3369,0.29397
3452,0.29397
3523,0.29397
3619,0.29397
4101,0.29397
4118,0.29397
4143,0.29397
4485,0.29397
4587,0.29397
4951,0.29397
5246,0.29397
5290,0.29397
5353,0.29397
5448,0.29397
5462,0.29397
5523,0.29397
5715,0.29397
5889,0.29397
5897,0.29397
5938,0.29397
6169,0.29397
6221,0.29397
6305,0.29397
6374,0.29397
6420,0.29397
6769,0.29397
6904,0.29397
7164,0.29397
7184,0.29397
7429,0.29397
7611,0.29397
7929,0.29397
7960,0.29397
8036,0.29397
8406,0.29397
8522,0.29397
8766,0.29397
8808,0.29397
8811,0.29397
8913,0.29397
9160,0.29397
9294,0.29397
9517,0.29397
9644,0.29397
9728,0.29397
10118,0.29397
10139,0.29397
10155,0.29397
10285,0.29397
10323,0.29397
10413,0.29397
10544,0.29397
10561,0.29397
10778,0.29397
10822,0.29397
10997,0.29397
11069,0.29397
11453,0.29397
11562,0.29397
11866,0.29397
12682,0.29397
12775,0.29397
12832,0.29397
12905,0.29397
12988,0.29397
13232,0.29397
13648,0.29397
13660,0.29397
13709,0.29397
15753,0.29397
15980,0.29397
17398,0.29397
17547,0.29397
17998,0.29397
18199,0.29397
18305,0.29397
18418,0.29397
18516,0.29397
115,0.29116
688,0.29116
1282,0.29116
1455,0.29116
1566,0.29116
1750,0.29116
1856,0.29116
2690,0.29116
2762,0.29116
2770,0.29116
2811,0.29116
3016,0.29116
3927,0.29116
4505,0.29116
4579,0.29116
5017,0.29116
5186,0.29116
5564,0.29116
6480,0.29116
6564,0.29116
6901,0.29116
7162,0.29116
7239,0.29116
7311,0.29116
7327,0.29116
7484,0.29116
7591,0.29116
7668,0.29116
7774,0.29116
7799,0.29116
8043,0.29116
8089,0.29116
8123,0.29116
8335,0.29116
8382,0.29116
8611,0.29116
8903,0.29116
8927,0.29116
8956,0.29116
8981,0.29116
9030,0.29116
9035,0.29116
9529,0.29116
9676,0.29116
9793,0.29116
10344,0.29116
10590,0.29116
11199,0.29116
11267,0.29116
11524,0.29116
11623,0.29116
11819,0.29116
12693,0.29116
12746,0.29116
12773,0.29116
12918,0.29116
13301,0.29116
13746,0.29116
13946,0.29116
14140,0.29116
14213,0.29116
14236,0.29116
14253,0.29116
15575,0.29116
15638,0.29116
16921,0.29116
17606,0.29116
17863,0.29116
17896,0.29116
18196,0.29116
18208,0.29116
1265,0.28721
1355,0.28721
1444,0.28721
1772,0.28721
2126,0.28721
2251,0.28721
3993,0.28721
4705,0.28721
4747,0.28721
5266,0.28721
5407,0.28721
5450,0.28721
6673,0.28721
7294,0.28721
7342,0.28721
7727,0.28721
7857,0.28721
7948,0.28721
8680,0.28721
8761,0.28721
8830,0.28721
9173,0.28721
9279,0.28721
9724,0.28721
10045,0.28721
10298,0.28721
10588,0.28721
10694,0.28721
10793,0.28721
10950,0.28721
11175,0.28721
11261,0.28721
13005,0.28721
13277,0.28721
13797,0.28721
17383,0.28721
17478,0.28721
18387,0.28721
67,0.28437
133,0.28437
586,0.28437
687,0.28437
1090,0.28437
1177,0.28437
1252,0.28437
1818,0.28437
2405,0.28437
2485,0.28437
2534,0.28437
2629,0.28437
2753,0.28437
2949,0.28437
3140,0.28437
3236,0.28437
3617,0.28437
3667,0.28437
3730,0.28437
3747,0.28437
4004,0.28437
4386,0.28437
4799,0.28437
4960,0.28437
5026,0.28437
5072,0.28437
5103,0.28437
5388,0.28437
5488,0.28437
5904,0.28437
5963,0.28437
6121,0.28437
6239,0.28437
6241,0.28437
6366,0.28437
6437,0.28437
6669,0.28437
6791,0.28437
6836,0.28437
7236,0.28437
7238,0.28437
7537,0.28437
7800,0.28437
8079,0.28437
8266,0.28437
8616,0.28437
8719,0.28437
8928,0.28437
9010,0.28437
9425,0.28437
9638,0.28437
9704,0.28437
9708,0.28437
10452,0.28437
10764,0.28437
10929,0.28437
10967,0.28437
11032,0.28437
11116,0.28437
11120,0.28437
11618,0.28437
11692,0.28437
