id,order
20153907123907-228,13975
20153717013727-315,13976
20150009040035-292,13977
20155409095404-1,13978
20151602031635-816,13979
20154425114422-810,13980
20155305065314-246,13981
20154119074133-741,13982
20154906094920-919,13983
20151620061659-448,13984
20151423051449-551,13985
20151813031843-852,13986
20151006071021-877,13987
20150609060600-167,13988
20152619052643-277,13989
20155502115525-896,13990
20152118072137-646,13991
20155809045856-713,13992
20154405034405-591,13993
20151001051049-770,13994
20153414023451-770,13995
20152706122712-540,13996
20151529031505-215,13997
20155826125821-822,13998
20164028114031-155,13999
20153024043032-864,14000
20150413050412-329,14001
20154716074744-754,14002
20153917063918-461,14003
20155025065035-14,14004
20155511055523-637,14005
20151322081322-215,14006
20160311090327-223,14007
20152802052806-928,14008
20152123112152-81,14009
20154928064943-51,14010
20151422021441-456,14011
20154204084241-403,14012
20151412011403-13,14013
20153224123247-791,14014
20150701010755-627,14015
20152805092834-132,14016
20150728090724-582,14017
20153017033002-607,14018
20152513102540-141,14019
20151112091155-964,14020
20150509080553-391,14021
20155715125717-878,14022
20153826013830-715,14023
20154014124047-594,14024
20151310091325-192,14025
20152503122522-339,14026
20155819105843-176,14027
20155902125916-155,14028
20154812094833-455,14029
20164723114751-314,14030
20152606052630-884,14031
20155412015422-478,14032
20153326023327-79,14033
20150516040540-372,14034
20155825115804-7,14035
20153721013750-459,14036
20150117120159-447,14037
20152226062249-472,14038
20153526033506-881,14039
20153620033619-929,14040
20151303011307-789,14041
20153309043326-627,14042
20151103081125-45,14043
20151929111950-538,14044
20154510014557-755,14045
20155516035559-131,14046
20155115115153-800,14047
20155908045910-460,14048
20155525115546-346,14049
20155420045459-752,14050
20154419104442-444,14051
20151917031922-592,14052
20160519100537-577,14053
20154304034314-809,14054
20154519034545-461,14055
20154211084227-429,14056
20154405044437-466,14057
20152427102437-384,14058
20151701061719-611,14059
20155901045901-393,14060
20152513042503-895,14061
20151818041825-454,14062
20153902113902-855,14063
20150124040140-271,14064
20152706042715-176,14065
20154929104939-450,14066
20154520034528-636,14067
20152804022809-547,14068
20151416011402-800,14069
20155729045730-720,14070
20152320082347-537,14071
20150920090936-12,14072
20150828060817-577,14073
20155921065920-49,14074
20152525062543-274,14075
20152105062116-886,14076
20153223113254-722,14077
20154904104947-550,14078
20153723043748-531,14079
20154027114042-147,14080
20150319090314-498,14081
20155324085325-903,14082
20154420054435-183,14083
20150024120056-588,14084
20152926022953-770,14085
20152602112608-911,14086
20161501071504-180,14087
20153624073615-56,14088
20155819125825-141,14089
20154024034000-968,14090
20152028092031-391,14091
20150017120055-53,14092
20150804040846-173,14093
20153915073941-58,14094
20150920110938-724,14095
20150007020012-126,14096
20151406061442-733,14097
20154606044639-126,14098
20152129052143-619,14099
20150620070638-960,14100
20154828034832-761,14101
20154712024716-747,14102
20151217101212-140,14103
20151705091722-67,14104
20150122100139-218,14105
20155223065200-218,14106
20155309115343-721,14107
20150024060019-914,14108
20150627110636-691,14109
20150613110621-217,14110
20151030091029-116,14111
20154612104653-119,14112
20155318075328-481,14113
20150708100721-172,14114
20150518080515-636,14115
20151609011626-759,14116
20155126035129-589,14117
20152201042213-827,14118
20155807095823-910,14119
20155729115754-235,14120
20152523062510-74,14121
20152119042123-730,14122
20154014024032-779,14123
20152123102144-807,14124
20153019073056-11,14125
20154106054126-881,14126
20150201080212-913,14127
20153211063223-512,14128
20155206095205-734,14129
20154513064520-256,14130
20152922022915-661,14131
20152408032407-297,14132
20150914080950-53,14133
20153711093723-390,14134
20151623111631-719,14135
20151101081109-505,14136
20151212121250-641,14137
20155409125422-39,14138
20155328125314-729,14139
20150810080815-587,14140
20152217032234-627,14141
20152917092938-198,14142
20150405040445-909,14143
20151704041709-562,14144
20154122074116-413,14145
20152222102227-126,14146
20162813022856-472,14147
20150825110803-773,14148
20150816110838-790,14149
20152528022533-167,14150
20155510115503-773,14151
20151810011827-158,14152
20153105073107-89,14153
20155304105338-631,14154
20151817081823-156,14155
20150930030959-468,14156
20151731081719-311,14157
20162509052502-211,14158
20151729091750-316,14159
20152225122214-61,14160
20154128104117-651,14161
20154728044754-749,14162
20150819110841-229,14163
20155817075851-702,14164
20152019052023-769,14165
20161615021657-872,14166
20152119022156-795,14167
20155302045335-245,14168
20150723070741-205,14169
20152126092144-384,14170
20155327095347-642,14171
20150828050833-517,14172
20154508084534-828,14173
20154129034133-355,14174
20155407095431-303,14175
20150203060259-209,14176
20154008044039-692,14177
20154203064217-174,14178
20154404094430-924,14179
20153726073704-996,14180
20152714022709-931,14181
20152928122936-347,14182
20160326030315-917,14183
20155902105925-30,14184
20155123015147-690,14185
20151224121210-614,14186
20150514090518-434,14187
20154114014105-799,14188
20151514111539-957,14189
20162612072638-753,14190
20155605105623-939,14191
20155417095405-70,14192
20152111122136-527,14193
20152524082502-366,14194
20153722033750-276,14195
20153413023435-625,14196
20154722114730-650,14197
20152703112748-47,14198
20151928081935-515,14199
20154625104616-641,14200
20153217063258-545,14201
20154827014803-602,14202
20154513114555-897,14203
20151708101713-388,14204
20150031060051-429,14205
20150721100700-126,14206
20152012102044-576,14207
20152219012207-18,14208
20152424062452-330,14209
20162106052135-91,14210
20152108052101-440,14211
20155002015002-492,14212
20155030075000-793,14213
20155019075059-941,14214
20152005042050-261,14215
20153909063916-316,14216
20154830024817-212,14217
20154314044331-360,14218
20152419032457-473,14219
20150221080233-162,14220
20150603110619-327,14221
20153901033952-705,14222
20151818101826-629,14223
20151113061129-478,14224
20165407095430-165,14225
20154801084801-486,14226
20153001123033-350,14227
20151709091702-944,14228
20150329020331-802,14229
20155804015811-880,14230
20154424084414-48,14231
20154529034521-219,14232
20153829053832-818,14233
20152202052214-494,14234
20154709124756-980,14235
20153023063031-787,14236
20164006084004-327,14237
20150825040833-548,14238
20150802060812-197,14239
20151201031214-85,14240
20153510103505-180,14241
20161611051626-58,14242
20153322063352-729,14243
20150130120133-197,14244
20152801052822-733,14245
20153129033116-421,14246
20151305081322-814,14247
20153602043607-343,14248
20151418011444-201,14249
20155126025133-294,14250
20153710023741-996,14251
20153222073236-42,14252
20151621011611-3,14253
20164624094605-617,14254
20155719125713-529,14255
20153322063340-765,14256
20153318063343-519,14257
20153509113502-414,14258
20150116100148-276,14259
20151525101516-848,14260
20155813025810-185,14261
20150420110457-500,14262
20154204034234-400,14263
20153124113131-106,14264
20155420105422-518,14265
20155221125213-371,14266
20155017105034-330,14267
20152207122249-225,14268
20152512062542-417,14269
20152519102554-161,14270
20150326110308-543,14271
20153910123921-997,14272
20152825092803-463,14273
20150904030958-830,14274
20155419055407-635,14275
20150223100216-408,14276
20165701055728-629,14277
20162627082628-314,14278
20151122081111-220,14279
20151515081555-958,14280
20152012032058-382,14281
20154316094311-12,14282
20151210101225-79,14283
20150401070439-330,14284
20155330095334-363,14285
20162027072034-172,14286
20154726014714-186,14287
20150724070715-550,14288
20153206103213-613,14289
20151109101115-984,14290
20150808030815-401,14291
20151621031648-283,14292
20155516015509-611,14293
20151823031815-439,14294
20150126100125-762,14295
20152722102759-13,14296
20152816092830-353,14297
20154731074731-833,14298
20155404025436-249,14299
20155402095455-468,14300
20155925015934-894,14301
20153625033655-460,14302
20153004123046-146,14303
20154624034607-309,14304
20150408080406-657,14305
20151410041411-39,14306
20155115045124-265,14307
20155708095755-9,14308
20153313103323-868,14309
20154629104608-150,14310
20165721125711-46,14311
20151330031338-365,14312
20154331034339-123,14313
20153928083935-276,14314
20155411115436-381,14315
20150418120456-58,14316
20150924100943-359,14317
20152809062856-589,14318
20155712055713-620,14319
20154524044536-939,14320
20155817095851-242,14321
20155631125645-432,14322
20152625102655-249,14323
20153731113748-614,14324
20151523091548-948,14325
20151828111836-799,14326
20151611051619-74,14327
20152705042730-318,14328
20151224041202-651,14329
20153721113747-248,14330
20154928054922-765,14331
20150705050702-651,14332
20150529110523-979,14333
20152920042942-140,14334
20153916033930-668,14335
20150223080232-126,14336
20150309100312-290,14337
20151901091942-196,14338
20153430033444-725,14339
20153203033255-977,14340
20151225051248-279,14341
20150019010017-785,14342
20155613105649-467,14343
20154810034812-304,14344
20150122110107-735,14345
20153926103929-911,14346
20155712085725-362,14347
20154212044215-152,14348
20151929111952-130,14349
20154713024750-774,14350
20150207030221-800,14351
20151929081907-753,14352
20150626070610-771,14353
20151717061717-630,14354
20152226092250-865,14355
20150429080444-356,14356
20154210124201-733,14357
20152918022901-486,14358
20153914023947-993,14359
20152728082727-282,14360
20153115123154-557,14361
20153524123538-428,14362
20153701113704-354,14363
20154218024228-691,14364
20152030062014-252,14365
20150202040220-736,14366
20152307032337-327,14367
20154303074311-913,14368
20150818050817-70,14369
20152013102004-55,14370
20155405055439-901,14371
20150119090129-183,14372
20150414060406-461,14373
20151408071436-141,14374
20155420115417-321,14375
20155703045756-537,14376
20150430090433-512,14377
20154830034853-516,14378
20154826034855-575,14379
20155223045209-786,14380
20153320043305-28,14381
20151422101430-872,14382
20152505102539-470,14383
20154920114956-385,14384
20155705085705-756,14385
20155512045556-420,14386
20153626093628-77,14387
20151104121158-643,14388
20152004082011-358,14389
20154001094026-804,14390
20154216084221-101,14391
20154615114635-60,14392
20153228043201-577,14393
20150510040554-767,14394
20152109062104-583,14395
20150713100753-416,14396
20155122055108-85,14397
20154823104821-280,14398
20152709092720-465,14399
20153801073845-972,14400
20154321074307-245,14401
20150607010649-553,14402
20153521033534-609,14403
20152323072348-119,14404
20150408090423-286,14405
20154812014855-638,14406
20164718044740-123,14407
20153120103108-805,14408
20154030094014-979,14409
20161001071044-510,14410
20151820041854-851,14411
20154317114331-457,14412
20155028065044-583,14413
20154929104953-761,14414
20152404072411-614,14415
20151121121107-368,14416
20151518111558-749,14417
20152705112730-412,14418
20152509102521-374,14419
20153311113332-277,14420
20155601065611-898,14421
20152302082313-686,14422
20151802021836-315,14423
20150115020146-483,14424
20151920101907-951,14425
20152527022531-64,14426
20152612032640-395,14427
20151106031107-912,14428
20152120032107-809,14429
20155028105034-968,14430
20150823100828-850,14431
20152204092240-394,14432
20164811024821-270,14433
20154427034434-710,14434
20151610031632-225,14435
20153609073641-224,14436
20152030032003-941,14437
20150230070214-548,14438
20150510110532-536,14439
20150404120427-5,14440
20155510095558-877,14441
20154016094058-683,14442
20155915095908-262,14443
20152125082143-910,14444
20153212033230-692,14445
20152902072939-976,14446
20154525064509-813,14447
20155129025110-549,14448
20155515045550-909,14449
20150217030209-500,14450
20153815083827-733,14451
20152315102309-132,14452
20151208091253-564,14453
20151517081557-258,14454
20151222031241-371,14455
20151316021336-107,14456
20154227114255-944,14457
20154913094911-76,14458
20152606102611-230,14459
20155517025520-359,14460
20152920072900-597,14461
20150730030734-264,14462
20155501085548-717,14463
20151420051444-405,14464
20153801033808-197,14465
20155909075931-597,14466
20155413095429-78,14467
20152027032011-806,14468
20151807121828-117,14469
20155230015235-98,14470
20155903075911-687,14471
20150806110818-449,14472
20150517080528-116,14473
20151501031546-207,14474
20153917113956-553,14475
20152924032913-724,14476
20150110060107-684,14477
20155701025733-561,14478
20151019011020-645,14479
20151019081015-655,14480
20150226090206-282,14481
20150010030002-664,14482
20150730070718-674,14483
20150425010459-670,14484
20152216022232-679,14485
20155809125823-570,14486
20152421022448-172,14487
20150307120319-340,14488
20155404055405-546,14489
20151016051049-90,14490
20150502060559-716,14491
20152821062848-391,14492
20153025073007-824,14493
20153930063946-911,14494
20150911060914-143,14495
20154927114912-438,14496
20152030072021-992,14497
20154717024753-295,14498
20150616070600-982,14499
20153711103709-280,14500
20155013125044-573,14501
20151923021929-242,14502
20154210114250-231,14503
20150325010321-329,14504
20154428084433-983,14505
20154625094602-663,14506
20155014025035-354,14507
20153101113145-895,14508
20153701033718-257,14509
20151219061259-337,14510
20153305093306-900,14511
20151429041423-652,14512
20153928103909-2,14513
20154412064426-801,14514
20152026032002-925,14515
20151326021319-917,14516
20153703113751-752,14517
20150821090838-129,14518
20151310021306-658,14519
20150328070334-74,14520
20151724011744-503,14521
20163619063616-909,14522
20153006113031-795,14523
20151909041905-738,14524
20152526122519-113,14525
20153728023732-586,14526
20151310031355-557,14527
20155804045831-476,14528
20163023043021-485,14529
20153914103924-207,14530
20152322032311-486,14531
20154910044953-135,14532
20153214123206-803,14533
20150816010812-725,14534
20150627080650-806,14535
20165115085103-814,14536
20154010054046-685,14537
20154210064241-373,14538
20152212062218-105,14539
20155014015019-965,14540
20155129045107-400,14541
20154629044625-977,14542
20154408064412-833,14543
20154102014133-632,14544
20164516124536-165,14545
20152925102939-681,14546
20154113074143-823,14547
20154102064127-486,14548
20153919053954-565,14549
20150509010550-822,14550
20155318045348-403,14551
20151626121657-196,14552
20152215082242-794,14553
20161227011258-480,14554
20153016083036-762,14555
20155526025520-19,14556
20152716082703-974,14557
20152517072506-105,14558
20150511080548-765,14559
20155411105414-764,14560
20155228015245-135,14561
20154419084429-25,14562
20155026015047-456,14563
20150823070821-824,14564
20155619125653-865,14565
20153102093104-707,14566
20155423105427-757,14567
20154721064725-145,14568
20155929045919-954,14569
20150103020130-343,14570
20153927083928-87,14571
20150219120223-913,14572
20151015061023-821,14573
20153923083952-869,14574
20154605074608-859,14575
20151101121144-520,14576
20152729052719-451,14577
20153710013742-178,14578
20150321080345-584,14579
20155018105000-729,14580
20153008103024-792,14581
20153824083801-208,14582
20153521103532-680,14583
20150802090823-595,14584
20155111095142-349,14585
20164201094203-125,14586
20151006101058-57,14587
20151202011253-62,14588
20151711081724-536,14589
20154316104341-889,14590
20152730052714-154,14591
20153310053343-896,14592
20154404024426-337,14593
20151919061903-547,14594
20155001105054-534,14595
20155122115118-223,14596
20151504091530-898,14597
20150810060851-257,14598
20153604073635-88,14599
20154904124934-601,14600
20153510023528-508,14601
20150210020219-563,14602
20152224062251-834,14603
20155717055748-249,14604
20152507042553-806,14605
20154517064524-76,14606
20150429040424-153,14607
20154527064556-136,14608
20151225121247-656,14609
20152026042046-888,14610
20150929110918-672,14611
20154431024445-873,14612
20155015085033-767,14613
20155330035332-211,14614
20153820103805-986,14615
20151326021339-94,14616
20153008043051-424,14617
20153417043449-622,14618
20151204041235-141,14619
20161401041452-153,14620
20151430081404-592,14621
20152331112304-830,14622
20151122101117-220,14623
20153528033529-323,14624
20153419053450-999,14625
20150113020105-915,14626
20152126032100-410,14627
20163508033551-791,14628
20152031102058-485,14629
20150206110226-989,14630
20151320091309-87,14631
20151302081321-676,14632
20162302072339-398,14633
20162305022327-418,14634
20150922070941-505,14635
20152528092556-30,14636
20150707090744-193,14637
20150320040327-383,14638
20151115031100-780,14639
20152917012956-923,14640
20150018110057-525,14641
20153817073832-550,14642
20152226032253-445,14643
20153123023120-949,14644
20151824051853-291,14645
20155409035441-881,14646
20151121121131-715,14647
20153224063221-780,14648
20154115124146-703,14649
20155824015804-38,14650
20154525044559-95,14651
20163403093427-432,14652
20154127094129-318,14653
20151710021746-134,14654
20153309043302-556,14655
20155927105908-127,14656
20152614032611-671,14657
20153125023152-681,14658
20154517094544-833,14659
20155210105230-671,14660
20150912060916-518,14661
20152724062710-421,14662
20150406120449-237,14663
20155914045934-20,14664
20154428114434-818,14665
20152904022933-687,14666
20153718113730-766,14667
20154828014808-208,14668
20151402081427-528,14669
20152629022625-52,14670
20155907045941-874,14671
20152813072833-760,14672
20150223050200-237,14673
20153527083531-898,14674
20150115110144-566,14675
20152405122436-184,14676
20150503080543-310,14677
20153423043438-15,14678
20153204023235-178,14679
20155403015401-677,14680
20151619091658-670,14681
20154423044409-968,14682
20151919051957-409,14683
20150207100251-836,14684
20155604035654-479,14685
20153331043359-711,14686
20153824093852-393,14687
20150722110719-792,14688
20155929085958-172,14689
20150010070052-300,14690
20153709093741-767,14691
20155312015304-1,14692
20154401104416-538,14693
20155807055837-636,14694
20162408032458-477,14695
20150922100951-450,14696
20155705045704-953,14697
20150618070642-761,14698
20154418044419-353,14699
20153428113427-920,14700
20154325114303-212,14701
20151201071254-656,14702
20150318020305-433,14703
20153520123543-757,14704
20153912073954-48,14705
20152908052915-805,14706
20150723030707-46,14707
20155030125002-922,14708
20152525042519-381,14709
20154109014116-716,14710
20154302084358-573,14711
20153523083548-153,14712
20155810065842-768,14713
20153419063421-197,14714
20153618113644-795,14715
20155723025701-227,14716
20155124095131-809,14717
20155630025632-929,14718
20151116121132-353,14719
20154131064108-797,14720
20151510121543-670,14721
20153407123403-76,14722
20154810044808-531,14723
20151929111950-606,14724
20151411031453-479,14725
20153115083129-294,14726
20162119092147-990,14727
20155814045802-471,14728
20153125123107-117,14729
20163314053328-67,14730
20152518112549-926,14731
20150213100244-187,14732
20154011124049-78,14733
20152218072255-716,14734
20160831030828-838,14735
20161229101224-445,14736
20155308075334-739,14737
20152215092206-481,14738
20152914112948-207,14739
20153007073050-177,14740
20153130073133-253,14741
20155624045618-21,14742
20152225082250-866,14743
20150606090649-896,14744
20150907070922-234,14745
20152724112733-858,14746
20154518094547-315,14747
20155817085826-736,14748
20150224010207-397,14749
20152512052534-249,14750
20150304070342-20,14751
20155815115806-862,14752
20154211054209-984,14753
20150930110949-443,14754
20153604053608-723,14755
20152518072549-657,14756
20151503041535-262,14757
20152319052357-61,14758
20151315031359-879,14759
20164923044905-91,14760
20151823021857-278,14761
20150328070321-554,14762
20152205022233-507,14763
20151228021221-216,14764
20155412025439-711,14765
20152422012450-156,14766
20165305015329-885,14767
20153419063412-632,14768
20154003064021-184,14769
20151823041807-23,14770
20165116035154-472,14771
20151919051903-993,14772
20153612033615-297,14773
20151013101006-462,14774
20152823032832-378,14775
20151608051630-185,14776
20154227084214-677,14777
20155220065205-214,14778
20151611101618-274,14779
20154017054027-841,14780
20153620083629-759,14781
20155116035104-470,14782
20155923045931-338,14783
20153620013633-332,14784
20150016120045-845,14785
20164410094421-13,14786
20153001083045-98,14787
20151730121755-247,14788
20155005015042-377,14789
20155431045446-820,14790
20155614095634-953,14791
20153725033724-266,14792
20152323062321-314,14793
20153712053750-371,14794
20150607040626-348,14795
20155825095843-923,14796
20152703012746-542,14797
20153519103528-888,14798
20151307011356-805,14799
20152704012752-116,14800
20152221102210-862,14801
20151619061642-149,14802
20150904060946-997,14803
20153721043746-702,14804
20154830104827-205,14805
20155813115831-288,14806
20153410103418-726,14807
20153406083403-509,14808
20152118082127-664,14809
20152027062003-395,14810
20150002070024-376,14811
20152615012610-377,14812
20153130083112-439,14813
20151020081012-980,14814
20154520014506-55,14815
20151518061551-586,14816
20155723035703-81,14817
20155712125720-473,14818
20151412091419-116,14819
20150621090620-651,14820
20152924112938-506,14821
20153320073331-255,14822
20154314084327-265,14823
20153202123219-728,14824
20155529075511-496,14825
20150903090936-932,14826
20155206035248-482,14827
20153106033136-478,14828
20152017102041-706,14829
20150929060957-709,14830
20151028011029-820,14831
20151901051952-926,14832
20153126083114-464,14833
20152105042140-626,14834
20150315040326-931,14835
20150516030553-224,14836
20154117024110-233,14837
20154110024103-797,14838
20153430113406-974,14839
20154624074629-769,14840
20155222065249-298,14841
20154729064708-257,14842
20150403120405-547,14843
20150129090159-131,14844
20154005074031-234,14845
20153417073443-887,14846
20152005082009-82,14847
20153719053715-589,14848
20155626105649-404,14849
20155206105202-711,14850
20153624113634-748,14851
20153604073634-474,14852
20152902012912-255,14853
20151927101928-443,14854
20154426024411-840,14855
20150926110958-805,14856
20150824070825-886,14857
20152813042852-20,14858
20150908120959-737,14859
20150630110633-414,14860
20155024045011-587,14861
20161331071346-196,14862
20165520095518-683,14863
20160827030854-705,14864
20164030094001-59,14865
20155517055510-758,14866
20162027042012-940,14867
20164531124512-886,14868
20150927010900-920,14869
20154312114315-27,14870
20150506070508-105,14871
20150320050325-256,14872
20154606024636-543,14873
20153730123713-648,14874
20151811051833-890,14875
20151720081740-125,14876
20151916021928-359,14877
20154529014544-620,14878
20152201082225-621,14879
20152901032906-564,14880
20155724045747-509,14881
20154024034035-259,14882
20155530055509-649,14883
20151909021907-531,14884
20150702040704-305,14885
20153612043651-254,14886
20154212104244-750,14887
20155119025114-185,14888
20155405035411-744,14889
20155107025107-822,14890
20151413091400-23,14891
20155824105804-483,14892
20153125013133-452,14893
20152305022313-514,14894
20153808083849-175,14895
20150127030133-376,14896
20155617075624-163,14897
20150309080352-837,14898
20150911060947-468,14899
20155310125342-214,14900
20152304092306-366,14901
20152813042802-5,14902
20150723060758-760,14903
20155704065719-686,14904
20151125071146-648,14905
20154602084650-633,14906
20155024015018-365,14907
20153014053026-5,14908
20152610062612-425,14909
20151212081202-125,14910
20150027080052-161,14911
20155612075623-190,14912
20152917022909-902,14913
20164420054411-706,14914
20150502120549-28,14915
20153011123052-131,14916
20151211021211-921,14917
20151730101720-508,14918
20153308113311-934,14919
20151101111123-377,14920
20154608024634-811,14921
20154001094055-572,14922
20153730073704-350,14923
20155711125728-694,14924
20152210092239-278,14925
20160012100010-326,14926
20154907074928-732,14927
20154327124354-540,14928
20160610030651-843,14929
20150913100957-928,14930
20154624114617-987,14931
20155812115843-658,14932
20150314020358-556,14933
20155715055748-21,14934
20155314095334-971,14935
20155806065854-345,14936
20153104023109-416,14937
20163314053345-713,14938
20154526024508-653,14939
20150420120432-763,14940
20155213045249-101,14941
20165222105209-198,14942
20154918014930-425,14943
20151407071448-332,14944
20154619054626-112,14945
20154201114254-498,14946
20155004125004-492,14947
20155315015313-84,14948
20154801084800-755,14949
20150822040817-521,14950
20155630015659-740,14951
20153114033108-799,14952
20151326031334-997,14953
20153419023448-961,14954
20155308045321-417,14955
20154810074844-679,14956
20153429063446-548,14957
20154511114515-568,14958
20154713014720-385,14959
20153005093039-50,14960
20150325020345-881,14961
20155616075650-682,14962
20164810074837-368,14963
20155622065626-576,14964
20154127114129-6,14965
20151901101926-562,14966
20155313085311-65,14967
20150312020332-263,14968
20151428111428-181,14969
20153603053617-529,14970
20153721073748-885,14971
20155321115343-478,14972
20153502053554-349,14973
20150809060853-307,14974
20150605120608-125,14975
20153707063710-587,14976
20152931072940-294,14977
20153620073655-119,14978
20151711071703-72,14979
20153313023303-282,14980
20155504065559-69,14981
20152001122012-967,14982
20155130025118-645,14983
20150409100421-849,14984
20151212011241-763,14985
20152126102142-711,14986
20155019065024-371,14987
20155530075533-622,14988
20150807080814-971,14989
20150017040038-392,14990
20154620024622-348,14991
20153816093827-264,14992
20152904032905-433,14993
20151507051530-305,14994
20155307125327-646,14995
20150619060603-933,14996
20151514121511-340,14997
20151826011805-225,14998
20154323124336-960,14999
20154822094857-448,15000
20152409032441-824,15001
20150806110838-706,15002
20150830030855-79,15003
20151502021555-920,15004
20154704074710-516,15005
20153128063125-623,15006
20154319074317-573,15007
20152012042036-344,15008
20155118075124-295,15009
20151102031156-128,15010
20155203065228-993,15011
20151907011937-909,15012
20151502101538-958,15013
20153115103103-717,15014
20150203060210-288,15015
20150907080945-381,15016
20153306073311-379,15017
20150420080400-256,15018
20151528061539-192,15019
20150817020855-736,15020
20151730041740-897,15021
20151208041208-309,15022
20150409070446-883,15023
20151523091527-511,15024
20153622113653-407,15025
20153601083623-683,15026
20154701054735-930,15027
20162515022503-709,15028
20154430064432-451,15029
20154309104322-867,15030
20164712064702-854,15031
20155017105044-579,15032
20155705085712-420,15033
20152109052153-334,15034
20155812115832-295,15035
20152211042210-394,15036
20161623011642-809,15037
20151813061817-670,15038
20153821073821-483,15039
20152915072932-837,15040
20152009022052-994,15041
20154107124142-501,15042
20153606063624-577,15043
20151929021932-254,15044
20151621121625-608,15045
20155410035426-585,15046
20154516034505-603,15047
20153317123351-161,15048
20151412051415-812,15049
20150105060153-959,15050
20153506073500-614,15051
20154904114956-605,15052
20150024110011-994,15053
20151512121530-448,15054
20164423124401-794,15055
20155216015224-688,15056
20151002041052-291,15057
20151305071325-466,15058
20151622071620-348,15059
20154425094409-243,15060
20152704022755-875,15061
20153619063610-927,15062
20152631012643-373,15063
20153118083155-709,15064
20154303124307-81,15065
20155828015841-903,15066
20155207075241-172,15067
20152117112144-981,15068
20151815011829-768,15069
20153509053507-371,15070
20153807123843-273,15071
20153911063920-320,15072
20154119044145-356,15073
20151614051608-921,15074
20155813085849-77,15075
20153710063714-771,15076
20151809011826-129,15077
20150702050722-52,15078
20150925080935-194,15079
20152418082414-70,15080
20155004035020-880,15081
20162829062840-985,15082
20154527084549-733,15083
20152403102434-408,15084
20154405064401-508,15085
20155830045808-582,15086
20152229062233-1,15087
20151805101809-893,15088
20150405120404-360,15089
20154215074223-266,15090
20150828090847-178,15091
20153423013422-332,15092
20154904064902-300,15093
20151521051522-169,15094
20152515012542-655,15095
20150103040138-632,15096
20164715104741-924,15097
20150005110029-714,15098
20152831092837-751,15099
20154430054442-410,15100
20150422040421-938,15101
20151729051759-488,15102
20151602031658-446,15103
20154615034637-382,15104
20154824034835-889,15105
20154610094644-926,15106
20162806092859-620,15107
20150127110109-336,15108
20151926031950-628,15109
20155531115507-502,15110
20155417065430-542,15111
20155720055708-822,15112
20151604031616-721,15113
20150124050126-399,15114
20155025015032-304,15115
20153706113731-583,15116
20150324060332-594,15117
20163125113148-504,15118
20150620030629-901,15119
20153526043555-14,15120
20155002095022-451,15121
20155914095952-732,15122
20152005092056-151,15123
20153127083119-859,15124
20155922015952-462,15125
20154118114130-34,15126
20153920123932-501,15127
20153515113516-627,15128
20150614110632-795,15129
20153517113533-488,15130
20152726032711-587,15131
20150829050830-287,15132
20153426053424-13,15133
20151727091758-4,15134
20152919122944-137,15135
20152309092303-862,15136
20150209060231-719,15137
20155328095345-887,15138
20154024064023-567,15139
20151612031639-61,15140
20155722095743-296,15141
20152930032938-338,15142
20152207062244-430,15143
20151131081108-573,15144
20151727081750-912,15145
20155801015824-240,15146
20153029033048-921,15147
20154821094836-639,15148
20151126051156-263,15149
20151913091934-158,15150
20155012015018-20,15151
20155924015914-772,15152
20151118041143-934,15153
20155916085912-350,15154
20152322032341-450,15155
20150820090832-399,15156
20164124024115-14,15157
20153705073720-86,15158
20152224012227-459,15159
20155621035631-676,15160
20155624115628-693,15161
20154415064447-909,15162
20151507011530-88,15163
20150003020050-522,15164
20155821065833-503,15165
20151704041733-844,15166
20152823092842-19,15167
20153631043604-397,15168
20154027074029-955,15169
20150124040121-291,15170
20153202033251-484,15171
20162203102237-41,15172
20152922072911-283,15173
20150223110226-578,15174
20152712102715-951,15175
20153910063931-835,15176
20152526082520-23,15177
20150926090945-943,15178
20154108034131-291,15179
20155101075136-111,15180
20150702040744-309,15181
20154024084056-354,15182
20154004024021-315,15183
20150117060105-392,15184
20151410061424-60,15185
20152819042821-876,15186
20150730040705-133,15187
20154907054902-752,15188
20150008080048-814,15189
20154809104801-644,15190
20152028072036-773,15191
20154419114439-303,15192
20153605023617-415,15193
20151822111805-247,15194
20153717113702-835,15195
20154930094911-931,15196
20153711033732-656,15197
20150628010656-511,15198
20150328090306-30,15199
20151926111900-51,15200
20151610081659-443,15201
20164813114822-432,15202
20153503023514-976,15203
20154911104929-869,15204
20154410114456-722,15205
20151606021642-600,15206
20155623055655-882,15207
20155803075823-463,15208
20155708085739-530,15209
20154420104403-205,15210
20151515101530-226,15211
20152309012303-904,15212
20154202094219-27,15213
20152002042050-85,15214
20151003111049-230,15215
20153423093401-798,15216
20151504101514-576,15217
20151405011458-832,15218
20153301123341-61,15219
20154209044216-651,15220
20151814071826-934,15221
20152408122403-570,15222
20150517110524-251,15223
20150923090925-163,15224
20153924093924-473,15225
20155230075218-899,15226
20154524114509-609,15227
20152721082747-925,15228
20153903123902-205,15229
20154218114238-384,15230
20155010025035-931,15231
20153604123646-881,15232
20151723021731-685,15233
20153029063040-935,15234
20152005092047-998,15235
20155427045428-734,15236
20150904060937-392,15237
20150105080122-729,15238
20150513120548-43,15239
20153129013121-858,15240
20154230094206-93,15241
20151825061809-937,15242
20163116093107-139,15243
20155504075536-383,15244
20151116021105-602,15245
20155709095720-363,15246
